link,text,user_description,user_name,year
https://t.co/MmND90cE9l,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/MmND90cE9l https://t.co/jNxlklEgcu,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/vkjFRin1bL,@AmbLiuXiaoMing 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/vkjFRin1bL,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/wypgptQ56n,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/wypgptQ56n https://t.co/VkviDIN0Vi,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/c8ClE1eAvv,@lazydjay 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/c8ClE1eAvv,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/jxX5oNV3nh,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/jxX5oNV3nh https://t.co/itomyqP9ED,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/oJxDY3onCl,@CGMeifangZhang 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/oJxDY3onCl,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/z3ZLwEp4Qa,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/z3ZLwEp4Qa https://t.co/IuKLsgUtY6,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/iI1n1uNY0n,@SenMarkey 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/iI1n1uNY0n,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/D7aPIeI7Mn,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/D7aPIeI7Mn https://t.co/vJdmsmjPCO,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/SYou7auH9u,@PDChinese 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/SYou7auH9u,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/W0qM9zCJlM,@fuxiang_ 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/W0qM9zCJlM,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/ZcrL965KL9,@Chunyu_China 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/ZcrL965KL9,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/2DJByTEJfl,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/2DJByTEJfl https://t.co/I51VBSXb5q,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/gH960SiXj0,@CGMeifangZhang 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/gH960SiXj0,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/iFI7uei47W,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/iFI7uei47W https://t.co/Hi9fDjIA04,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/R7jSYUcYpz,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/R7jSYUcYpz https://t.co/lKcmPvoE0F,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/vM3TXJ3IRQ,@PDChinese 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/vM3TXJ3IRQ,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/R9b9xJB31q,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/R9b9xJB31q https://t.co/N9Hx0MXbwL,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/hbnu2fGYPl,@wanjunxie 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/hbnu2fGYPl,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/WxGFbDmJPp,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/WxGFbDmJPp https://t.co/FkPrYqhZbK,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/EuIShsXl14,@lazydjay 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/EuIShsXl14,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/cS0TFtgACL,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/cS0TFtgACL https://t.co/u81ddzHAKF,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/St9ChcQbxa,@Chunyu_China 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/St9ChcQbxa,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/35A1F14BXc,@liangziyueqian1 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/35A1F14BXc,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/0VWxX9zi6W,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/0VWxX9zi6W https://t.co/v4eSbybfq7,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/gE6vGrysY7,@AmbLiuXiaoMing 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/gE6vGrysY7,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/H4IYxKVW6y,"自由人的确是精神高华
自由人润成了那就是高华本华
自由人要是嫁了洋人那就是得到了“官方”认证的高华
吃洋屌没啥，问题是打女拳又喊别人人均纳粹，觉得只有自己才是雅利安大爹本爹。 https://t.co/H4IYxKVW6y",#毛派酷儿#康米主子#摩门教徒#工人家庭#农民后代#一共亡国奴#赵家工人爹#粉红贴贴#稻蛆S爹#友同友跨#吱反S妈#妇女解放#女拳乱葬#神学圣母#文艺先驱#国际吃喝 ☭ 毛泽东思想是世界被压迫人民追求民主自由的答案📕,📕格鲁吉亚小神父归来🚩目睹女宝打拳变成了洁尔阴斯基🇨🇳🇹🇼,2022
https://t.co/BsbqKjQcNq,@AmbLiuXiaoMing 刘叔叔，重庆的警察知法犯法，崇拜西方，穿洋服，吃洋餐，用洋电灯，抽洋烟，听洋音乐，看洋电视，用洋枪，并在对话时用阿拉伯数字，严重的违反了人民警察纪律，伤害了广大人民群众感情。希望您也能带个好头，从穿汉装开始，杜绝西方的一切侵蚀。实现习国梦，从我做起。耶！ https://t.co/BsbqKjQcNq,,tom,2022
https://t.co/lsGZktabNF,重庆的警察知法犯法，在服饰上崇拜西方，穿洋服，吃洋餐，听洋音乐，看洋电视，用洋枪，并在对话时用阿拉伯数字，严重的违反了人民警察纪律，伤害了广大人民群众感情。我觉得他们应该在这方面学学日本人的谢罪方式………………虽然这样警察数量会骤然减少，但在这点我们不反对。 https://t.co/lsGZktabNF,,tom,2022
https://t.co/ctADn0q1fB,黑屌插入，白屌拔出来 https://t.co/ctADn0q1fB,现役（海）34/182/73/🍆17、玩绿帽夫妻，男女都🉑️、VX：ken_java、添加时需备注情况、哪个城市。,随鈊,2022
https://t.co/dzDIVFhz3m,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/dzDIVFhz3m https://t.co/5ymHHwWCah,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/mHTZbsyoYb,@XHNews 共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/mHTZbsyoYb,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
https://t.co/wuUhMyuTqJ,共产党“挟洋屌自重”，“挟洋绿自重”，做一个堂堂正正的国际卖淫国际慰安国际舔洋屌的中国人，毕竟共产党累世巨妓祖传卖淫！农民带婊舔洋屌，工人带婊舔洋屌，穷人带婊舔洋屌，人民带婊舔洋屌；习近平舔洋屌，吸精瓶吸洋精！齐心舔洋屌吸洋精，彭丽媛舔洋屌吸洋精，习明泽舔洋屌吸洋精！ https://t.co/wuUhMyuTqJ https://t.co/jGUwF3W0wf,"prophesy秘谶：四鸟相继飞，白羽撞山尽！
毛泽东靠皇军他皇球恩婊叔苏俄他白球恩婊叔裤裆里的“枪杆子出政权”！
习近平靠亚非拉他白球恩婊叔黑球恩婊叔裤裆里的“枪杆子保政权”！
“讲好中国共产党国际卖淫国际慰安国际舔洋屌故事”，传播中国共产党“学妓强国”的光辉事迹！",Prophesy秘谶,2022
